name,line
ZEN,We’re all gathering because of the party…
ZEN,but we’ll just have a meeting instead.
ZEN,Now that our leader’s suddenly left…
YOOSUNG,I don’t think it’ll matter since he never did anything in the first place.
ZEN,Well… that’s true.
ZEN,"Yoosung, be careful on your way."
YOOSUNG,"Ok, see you soon!"
ZEN,Gahh…
ZEN,What the hell is happening…
ZEN,I actually feel glad that Yoosung’s coming over;;
ZEN,God…
ZEN,"You’re really okay, right?"
MC,I’m just worried that Seven seems really hurt.
ZEN,Yeah…
ZEN,Even I wouldn’t know how to comfort him right now…
ZEN,I’ll just have to leave it to you. I’m sorry.
ZEN,I should go clean the house before Yoosung gets here
ZEN,and organize my thoughts a bit.
ZEN,"I’d like to go for some shots,"
ZEN,but I have to take care of my skin for the party tomorrow;;;
MC,I should get going too. I should at least try to comfort Seven.
ZEN,"Yup, go ahead."
ZEN,Staring at the phone only makes me feel more complicated.
ZEN,I should get up and go clean.
ZEN,See you later.
MC,we’re the only one here…
707,Yeah.
707,We’re the only ones in this abandoned cabin
707,and we’re the only ones in the messenger…
707,It’s late
707,I guess everyone’s sleeping.
707,V…
707,is ridiculous until the end.
707,MC…
707,I’m sure you were really shocked
707,when you saw V at Mint Eye’s headquarters.
MC,"Yes, I think my heart is still racing."
707,I’ve never ever told him where we were and he just suddenly appeared..
707,I’m sure that V knew about this place all along.
707,I’m sure he’s involved in Mint Eye.
707,All the RFA members will be shocked again once they read this.
707,I’m a bit worried.
707,"As soon as we go back,"
707,I’ll have to block V from the messenger.
707,We can’t let him read our conversations.
MC,You were working on your computer earlier. What were you doing?
707,I’ve been hacking into the agency I worked for.
707,It is very difficult to get in.
707,But not impossible.
707,I have to do something
707,to make sure Vanderwood can’t do anything bad to Saeran..
MC,I’m feel bad for Saeran.
707,You’re not the one who should be feeling bad. I am.
707,I should have finished my job properly and come here.
707,I’m so angry at myself…
707,So…
707,I’m going to give up everything I have to save Saeran.
707,Even if I have to sacrifice myself.. he has to live.
707,We have to get on moving as soon as we figure out where Vanderwood is.
707,But… I don’t think this will go fast.
707,So… we’ll have to postpone going back to everyone.
MC,I’ll be with you until the end.
707,Thank you…
707,I think you’re the only reason why nothing has happened to me.
707,Thank you so much for being so calm when were in danger because of Saeran earlier.
707,MC…
707,I think my life changed completely after you showed up.
707,You were with me when I was bright and fun…
707,and you stuck by my side when it was hard and miserable…
707,I’ve never had anyone like that in my life.
707,So…
707,I’m sure that you had a hard time in the process of discovering the new me.
707,I’m sorry.
707,For hurting your feelings…
707,And thank you for withstanding all that.
707,Thank you for letting me know that it’s possible to live a new life.
707,"MC,"
707,you mean so much to me now
707,that I can’t even describe it.
707,This feeling…
707,I don’t know what to call it…
MC,…Is it….
707,Oh…
707,"We’re in the messenger, so I won’t talk anymore about my feelings."
707,Uhm…
707,"I,"
707,I’ll just change the subject.
707,Are you still excited for the party tomorrow?
MC,"Yes… I won’t be able to attend, but I hope it goes well."
707,I think so too.
707,I think Jumin will take good care of the party without us…
707,"We’ll be on the run tomorrow again,"
707,"and as Yoosung said,"
707,when times are tough
707,let’s think that the RFA members are our second family.
707,I…
707,I think the program’s finished running.
707,"Since every second matters right now,"
707,I’ll go work some more in the living room.
707,"MC, go to bed first."
MC,I’ll be hoping for everything to work out.
707,Yes… trust me.
707,"Hacking into an intelligence agency isn’t easy, but there’s nothing I haven’t been able to hack into yet."
707,"Then see you later, MC."
707,^^
Rika,"Saeryoung, what baptismal name do you want?"
Rika,"Father usually decides… but if there’s a name you want, I can kind of give him a hint."
Rika,How about it?
Saeyoung,There is a name I want.
Rika,What is it?
Saeyoung,Luciel.
Rika,Luciel…? That’s statn Lucifer’s old name.
Saeyoung,I know. That’s why I think it’d suit me.
Rika,Why do you want your baptismal name to come form a fallen angel?
Saeyoung,"You and V have been so nice to me, but I’ve suffered through so much darkness ever since I was born."
Saeyoung,"I may be able to have the name of an anger for now… but if I’m not careful, I might fall into a dark pit. I’m so afraid that I’ll turn into my dad or mom… that I’ll become weak and not be able to protect my brother…"
Saeyoung,"Every time someone calls me in my new life,"
Saeyoung,I want to be reminded that I shouldn’t become dark like Lucifer’s future.
Saeyoung,If Luciel gets a happy ending… then it’ll be a history changing miracle.
Rika,"Hmm, that will be hard unless we change the bible… but it might actually hapen if you try hard!"
Saeyoung,Yes… I hope so.
Saeyoung,So that I won’t become Lucifer… so that my future will be warm just as if an angel’s blessed it…
Saeyoung,So that I can make Saeran happy… I want to be the great anger Luciel.
Saeran,Saeyoung… will come and save me… Or… I’d rather die… since Saeyoung might be up there…
Saeran,I should have never been born…
Saeran,Saeyoung… where are you?
Saeran,Uhp….
Saeran,You promised we’d live together…
Saeran,You don’t have to keep that promise so… just please come…
Saeran,"We don’t have to be happy. With you, everything is okay…!"
Saeran,I can get through it… if you’re here… no matter what happens…
Saeran,Saeyoung….. my brother…
Saeran,I miss you…
Saeran,Ugh……
ZEN,Oh.. It’s Jaehee!
JAEHEE,"Zen, hello."
JAEHEE,The party will start soon..
JAEHEE,Despite all the shocking news we faced consecutively..
JAEHEE,This party would not have been possible to host if it were not for Mr. Han’s supernatural effort.
ZEN,I agree that it was not natural at all. lol
ZEN,But Jumin did seem to be shocked as well yesterday.
ZEN,Is he ok?
JAEHEE,I’m not sure..
JAEHEE,He acts like any other days
JAEHEE,But I don’t think he’s really doing well. He’s refraining from talking about V.
ZEN,It is quite shocking.. lol
ZEN,Did you read the messages from last night?
ZEN,V suddenly appears at the Mint Eye’s Headquarter···
ZEN,I don’t think I can handle more shocking information!!
ZEN,Yoosung
ZEN,Are you out of the shower?
YOOSUNG,Yes..
YOOSUNG,I still feel a bit nauseated.
ZEN,I told you not to drink too much lol
JAEHEE,Nauseated?
YOOSUNG,I’m hungover..
JAEHEE,A night before the party you drank?
ZEN,Yoosung bought some alcohol so we started drinking..
JAEHEE,…
ZEN,We not only felt back-stabbed by a person we trusted
ZEN,but rather we felt like our backbone broke due to this betrayal.
ZEN,So we gave into a adult way of dealing with pain.
YOOSUNG,Yeah..
YOOSUNG,"Man, Zen can really drink a lot."
ZEN,I wasn’t going to drink… What if anything bad happens with my beautiful skin?
YOOSUNG,How can you be fine after drinking that much last night?
ZEN,you just gotta work out regularly. lol
ZEN,Why do you cry when you’re drunk by the way?
JAEHEE,Yoosung cried?
ZEN,sniff sniff~
ZEN,He kept on saying he was sorry.
YOOSUNG,That’s embarrassing. Please forget what happened last night.
YOOSUNG,I just start crying when I drink. I don’t know why.
ZEN,Awww is that true?
ZEN,lolol
YOOSUNG,T.T
YOOSUNG,It’s not my fault. T.T
YOOSUNG,Since we’re uncovering shocking truth about V..
YOOSUNG,It’s hard to stay sober.
JAEHEE,Well that’s for everyone.
ZEN,Yup. This is the biggest betrayal I’ve faced in my life.
YOOSUNG,I don’t think it’s possible for me to be more disappointed.
YOOSUNG,You think V deceived us from the beginning?
YOOSUNG,He probably used Rika too.
YOOSUNG,How could he just move on after the love of his life pass away?
YOOSUNG,Until what is true and what is a lie..
ZEN,Yoosung…
YOOSUNG,Has he ever been truthful to us even once?
ZEN,I am leaning towards you no
ZEN,but I don’t wanna think about that at this moment.
JAEHEE,Let’s talk about this.. after the party.
JAEHEE,I don’t believe V deceived us from the beginning..
JAEHEE,But I think we must find out when he began his contact with Mint Eye.
YOOSUNG,"Well, now we’ve come to this.."
YOOSUNG,I actually think it’s good that V’s on the run.
ZEN,If V appears in my sight
ZEN,I won’t stay still.
JAEHEE,Please calm down.
JAEHEE,Violence cannot be justified under any circumstance.
ZEN,"Argh.. Jaehee, you are right."
YOOSUNG,"If V has any conscience,"
YOOSUNG,don’t you think he should’ve at least talked to us face to face?
ZEN,Exactly!!
YOOSUNG,Running away only speaks volume that he doesn’t have any conscience!
JAEHEE,This is my personal view..
JAEHEE,"I think V felt it’s was late to say this is all misunderstanding,"
JAEHEE,given the fact that Seven has clear proof that tells otherwise.
JAEHEE,So I think he just ran away as he couldn’t come up with any more excuses.
ZEN,"Well, no need to excuse him from being called a “coward” either."
JAEHEE,Mr. Han!
JAEHEE,How are gou?
YOOSUNG,Jumin!
JUMIN,I’m alright.
ZEN,Thanks for all your effort.
JUMIN,We don’t need to talk about that now.
JUMIN,I don’t want to get emotional.
ZEN,If you… need to talk
ZEN,let’s grab a drink too.
JUMIN,I don’t have time for that.
ZEN,-_-
ZEN,"Mr. CEO Han, be honest with yourself."
ZEN,Express your pain.
ZEN,How does it feel to be betrayed by a good friend
ZEN,Tell me.
ZEN,You’re human too!
JUMIN,It’s shocking.
JUMIN,I feel like crap.
JUMIN,"Shoot, I almost chose a wrong tie to wear."
ZEN,?!?!
YOOSUNG,Jumin is human! This could make the headline!
JAEHEE,Mr. Han..
JUMIN,I will not stop tracing V until I find out everything about him
